12329BC5-4CA5-4915-80E6-9C9045088DBE#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#output.path#appfire#logs#appfire##appfire#Out Path#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
2F3A4E11-C006-4AA7-AC90-3EEEF08DE739#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#file.rollover.time#appfire#1#appfire#File Roll Over based on Time#appfire#Rollover Time#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
3E016C7C-960D-4D80-B13B-10198801D371#appfire#A60D143C-7376-4DE4-B6ED-584DC63E88AD#appfire#batchSize#appfire#500#appfire#JDBC Batch Size#appfire#Batch Size#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
4B3DB135-B906-4D8E-981E-D09D39E2FADF#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#buffer.size#appfire#1#appfire# Buffer size in KB#appfire#Buffer Size#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
61D1F54A-2690-4AE7-A358-56D8AC589978#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#file.rollover.size.unit#appfire#MB#appfire#File Roll Over Size Unit. Valid Values (MB, GB)#appfire#Rollover Size Unit#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
7B7719F6-FFED-47D6-AEDF-6D75A75F42FE#appfire#6AF68846-7AD0-44AD-92C9-3806D3DC893B#appfire#hostname#appfire#192.168.2.28#appfire#Syslog Receiver IP Address#appfire#Host#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
8E9E3B9A-B7E9-41A3-B4BE-3AC5F9479F23#appfire#9391E5A8-8F65-4FB9-8EAA-38D18238319D#appfire#port#appfire#4444#appfire# Server Port Number#appfire#Port#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
A2DCD3E0-F1D0-4B65-B2FD-9EAB74A6F0DB#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#backup.keep.last.x.files#appfire#2#appfire#Keep Latest X number of Backup Files. Valid values = Greater than ZERO or MINUS 1 If you want to keep all the files then give -1#appfire#Backup After No Of Files#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
A42D0063-9731-4E89-A088-C0D0CD6E207E#appfire#A60D143C-7376-4DE4-B6ED-584DC63E88AD#appfire#thread.timeout#appfire#5000#appfire#Batch will be commited if Time Out happens before the batch size reached.#appfire#Thread Timeout#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
A574CE9C-2DBC-4D0D-94EF-820ED378444B#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#backup.path#appfire#logs/backups#appfire##appfire#Backup Path#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
BDECC80D-1534-467E-9B7D-D78BAE990259#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#file.rollover.policy#appfire#0#appfire#File Roll Over Policy 0 - Based on Time ONLY 1 - Based on Size ONLY 2 - Based on Time or Size, which ever happens first.#appfire#Rollover Policy Unit#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
C80B5D6C-58CF-4F98-ADD6-5A44C30A5E3E#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#backup.date.pattern#appfire#yyyyMMddHHmmss#appfire##appfire#Backup Date Pattern#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
CA332AAA-5B5C-4C4B-B757-925EE7DEE90F#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#flush.period#appfire#60#appfire# Flush time in seconds#appfire#Flush Period#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
CAAB93F3-F3C7-48D1-A0AA-FA8CA5ACDA54#appfire#D1244462-67E7-4B74-A524-15CD1EAAF2BE#appfire#file.rollover.time.unit#appfire#Hours#appfire#File Roll Over Time Unit Valid values (Hours, Days, Months)#appfire#Rollover Time Unit#appfire#1#appfire#\N#appfire#2015-11-18 23:10:28#appfire#\N#appfire#2015-11-18 23:10:28#appfire#1
